BFS_NR,GEBIET_NAME,THEMA_NAME,SET_NAME,SUBSET_NAME,INDIKATOR_ID,INDIKATOR_NAME,INDIKATOR_JAHR,INDIKATOR_VALUE,EINHEIT_KURZ,EINHEIT_LANG,
101,Steinmaur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2019,1194,Fr./m2,Franken pro Quadratmeter,
101,Steinmaur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2020,1260,Fr./m2,Franken pro Quadratmeter,
101,Steinmaur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2021,1317,Fr./m2,Franken pro Quadratmeter,
101,Steinmaur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2022,1355,Fr./m2,Franken pro Quadratmeter,
101,Steinmaur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2023,1378,Fr./m2,Franken pro Quadratmeter,
101,Steinmaur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2024,1388,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1974,68,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1975,69,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1976,70,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1977,72,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1978,75,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1979,80,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1980,86,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1981,94,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1982,104,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1983,115,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1984,128,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1985,143,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1986,163,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1987,192,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1988,226,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1989,272,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1990,321,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1991,356,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1992,381,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1993,400,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1994,389,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1995,372,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1996,360,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1997,356,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1998,353,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1999,353,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2000,346,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2001,346,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2002,350,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2003,356,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2004,362,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2005,371,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2006,387,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2007,397,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2008,408,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2009,421,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2010,437,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2011,456,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2012,475,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2013,495,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2014,516,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2015,536,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2016,558,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2017,581,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2018,605,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2019,630,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2020,653,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2021,672,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2022,685,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2023,693,Fr./m2,Franken pro Quadratmeter,
102,Weiach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2024,696,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1974,92,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1975,92,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1976,94,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1977,97,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1978,101,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1979,107,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1980,115,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1981,125,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1982,139,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1983,154,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1984,170,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1985,189,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1986,215,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1987,252,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1988,296,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1989,354,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1990,417,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1991,461,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1992,508,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1993,547,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1994,554,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1995,537,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1996,525,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1997,513,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1998,509,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1999,498,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2000,486,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2001,477,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2002,478,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2003,493,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2004,500,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2005,506,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2006,525,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2007,546,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2008,568,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2009,595,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2010,629,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2011,669,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2012,710,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2013,753,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2014,800,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2015,849,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2016,899,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2017,954,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2018,1012,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2019,1075,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2020,1136,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2021,1187,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2022,1224,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2023,1244,Fr./m2,Franken pro Quadratmeter,
111,Bäretswil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2024,1252,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1974,109,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1975,109,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1976,111,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1977,114,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1978,119,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1979,126,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1980,135,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1981,147,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1982,162,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1983,179,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1984,198,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1985,220,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1986,250,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1987,292,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1988,342,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1989,408,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1990,479,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1991,529,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1992,578,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1993,597,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1994,596,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1995,582,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1996,561,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1997,556,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1998,551,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1999,537,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2000,529,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2001,530,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2002,528,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2003,525,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2004,529,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2005,552,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2006,568,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2007,594,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2008,615,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2009,642,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2010,675,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2011,713,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2012,752,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2013,793,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2014,836,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2015,881,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2016,929,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2017,979,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2018,1034,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2019,1092,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2020,1148,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2021,1193,Fr./m2,Franken pro Quadratmeter,
112,Bubikon,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2022,1225,Fr./m2,Franken pro Quadratmeter,
